,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
4994,561194,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,25-07-2011 13:54,1.45,13814,Germany,17.4
4995,561194,22667,RECIPE BOX RETROSPOT ,6,25-07-2011 13:54,2.95,13814,Germany,17.7
4996,561194,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,25-07-2011 13:54,2.95,13814,Germany,17.7
4997,561194,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,25-07-2011 13:54,1.45,13814,Germany,17.4
4998,561194,22726,ALARM CLOCK BAKELIKE GREEN,4,25-07-2011 13:54,3.75,13814,Germany,15.0
4999,561194,22729,ALARM CLOCK BAKELIKE ORANGE,4,25-07-2011 13:54,3.75,13814,Germany,15.0
5000,561194,22728,ALARM CLOCK BAKELIKE PINK,4,25-07-2011 13:54,3.75,13814,Germany,15.0
5001,561194,22727,ALARM CLOCK BAKELIKE RED ,4,25-07-2011 13:54,3.75,13814,Germany,15.0
5002,561194,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,25-07-2011 13:54,1.25,13814,Germany,30.0
5003,561194,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,25-07-2011 13:54,1.25,13814,Germany,30.0
5004,561194,21121,SET/10 RED POLKADOT PARTY CANDLES,24,25-07-2011 13:54,1.25,13814,Germany,30.0
5005,561194,23010,CIRCUS PARADE BABY GIFT SET,3,25-07-2011 13:54,16.95,13814,Germany,50.85
5006,561194,23007, SPACEBOY BABY GIFT SET,3,25-07-2011 13:54,16.95,13814,Germany,50.85
5007,561194,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12,25-07-2011 13:54,1.45,13814,Germany,17.4
5008,561194,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,25-07-2011 13:54,1.45,13814,Germany,17.4
5009,561194,22949,36 DOILIES DOLLY GIRL,12,25-07-2011 13:54,1.45,13814,Germany,17.4
5010,561194,22629,SPACEBOY LUNCH BOX ,12,25-07-2011 13:54,1.95,13814,Germany,23.4
5011,561194,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,25-07-2011 13:54,9.95,13814,Germany,19.9
5012,561194,22634,CHILDS BREAKFAST SET SPACEBOY ,2,25-07-2011 13:54,9.95,13814,Germany,19.9
5013,561194,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,25-07-2011 13:54,2.95,13814,Germany,17.7
5014,561194,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,25-07-2011 13:54,4.15,13814,Germany,16.6
5015,561194,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,25-07-2011 13:54,4.15,13814,Germany,16.6
5016,561194,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,25-07-2011 13:54,4.15,13814,Germany,16.6
5017,561194,23236,DOILEY STORAGE TIN,6,25-07-2011 13:54,2.89,13814,Germany,17.34
5018,561194,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,25-07-2011 13:54,2.1,13814,Germany,12.6
5019,561194,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,25-07-2011 13:54,1.25,13814,Germany,15.0
5020,561194,84378,SET OF 3 HEART COOKIE CUTTERS,12,25-07-2011 13:54,1.25,13814,Germany,15.0
5021,561194,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,25-07-2011 13:54,0.55,13814,Germany,13.2
5022,C561328,22649,STRAWBERRY FAIRY CAKE TEAPOT,-1,26-07-2011 13:54,4.95,12471,Germany,-4.95
5023,C561328,22423,REGENCY CAKESTAND 3 TIER,-3,26-07-2011 13:54,10.95,12471,Germany,-32.85
5024,C561358,20977,36 PENCILS TUBE WOODLAND,-32,26-07-2011 15:10,1.25,12626,Germany,-40.0
5025,C561358,22303,COFFEE MUG APPLES DESIGN,-1,26-07-2011 15:10,2.1,12626,Germany,-2.1
5026,C561358,22634,CHILDS BREAKFAST SET SPACEBOY ,-8,26-07-2011 15:10,8.5,12626,Germany,-68.0
5027,561468,22315,200 RED + WHITE BENDY STRAWS,60,27-07-2011 13:00,1.25,12709,Germany,75.0
5028,561468,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,27-07-2011 13:00,0.85,12709,Germany,20.4
5029,561468,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,27-07-2011 13:00,2.95,12709,Germany,35.4
5030,561468,22960,JAM MAKING SET WITH JARS,24,27-07-2011 13:00,3.75,12709,Germany,90.0
5031,561468,22980,PANTRY SCRUBBING BRUSH,12,27-07-2011 13:00,1.65,12709,Germany,19.8
5032,561468,22961,JAM MAKING SET PRINTED,48,27-07-2011 13:00,1.45,12709,Germany,69.6
5033,561468,23168,CLASSIC CAFE SUGAR DISPENSER,12,27-07-2011 13:00,1.25,12709,Germany,15.0
5034,561468,21240,BLUE POLKADOT CUP,30,27-07-2011 13:00,0.85,12709,Germany,25.5
5035,561468,POST,POSTAGE,5,27-07-2011 13:00,18.0,12709,Germany,90.0
5036,561583,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,28-07-2011 10:33,2.95,13813,Germany,17.7
5037,561583,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,28-07-2011 10:33,4.95,13813,Germany,14.85
5038,561583,21787,RAIN PONCHO RETROSPOT,24,28-07-2011 10:33,0.85,13813,Germany,20.4
5039,561583,85014B,RED RETROSPOT UMBRELLA,3,28-07-2011 10:33,5.95,13813,Germany,17.85
5040,561583,15056BL,EDWARDIAN PARASOL BLACK,3,28-07-2011 10:33,5.95,13813,Germany,17.85
5041,561583,20679,EDWARDIAN PARASOL RED,3,28-07-2011 10:33,5.95,13813,Germany,17.85
5042,561583,22390,PAPERWEIGHT CHILDHOOD MEMORIES,6,28-07-2011 10:33,2.55,13813,Germany,15.3
5043,561583,22393,PAPERWEIGHT VINTAGE COLLAGE,6,28-07-2011 10:33,2.55,13813,Germany,15.3
5044,561583,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,28-07-2011 10:33,0.42,13813,Germany,5.04
5045,561583,22169,FAMILY ALBUM WHITE PICTURE FRAME,6,28-07-2011 10:33,8.5,13813,Germany,51.0
5046,561583,20750,RED RETROSPOT MINI CASES,4,28-07-2011 10:33,7.95,13813,Germany,31.8
5047,561583,21498,RED RETROSPOT WRAP ,25,28-07-2011 10:33,0.42,13813,Germany,10.5
5048,561583,16161P,WRAP ENGLISH ROSE ,25,28-07-2011 10:33,0.42,13813,Germany,10.5
5049,561583,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,28-07-2011 10:33,1.65,13813,Germany,19.8
5050,561583,21121,SET/10 RED POLKADOT PARTY CANDLES,24,28-07-2011 10:33,1.25,13813,Germany,30.0
5051,561583,22452,MEASURING TAPE BABUSHKA PINK,12,28-07-2011 10:33,2.95,13813,Germany,35.4
5052,561583,POST,POSTAGE,3,28-07-2011 10:33,18.0,13813,Germany,54.0
5053,C561703,23111,PARISIENNE SEWING BOX,-1,29-07-2011 11:07,12.5,12709,Germany,-12.5
5054,C561703,20685,DOORMAT RED RETROSPOT,-1,29-07-2011 11:07,6.75,12709,Germany,-6.75
5055,C561703,21658,GLASS  BEURRE DISH,-1,29-07-2011 11:07,3.39,12709,Germany,-3.39
5056,C561703,22504,CABIN BAG VINTAGE RETROSPOT,-2,29-07-2011 11:07,29.95,12709,Germany,-59.9
5057,C561703,M,Manual,-1,29-07-2011 11:07,1.65,12709,Germany,-1.65
5058,561911,22652,TRAVEL SEWING KIT,10,01-08-2011 10:26,1.65,12534,Germany,16.5
5059,561911,85049E,SCANDINAVIAN REDS RIBBONS,12,01-08-2011 10:26,1.25,12534,Germany,15.0
5060,561911,22077,6 RIBBONS RUSTIC CHARM,12,01-08-2011 10:26,1.65,12534,Germany,19.8
5061,561911,22082,RIBBON REEL STRIPES DESIGN ,10,01-08-2011 10:26,1.65,12534,Germany,16.5
5062,561911,85049H,URBAN BLACK RIBBONS ,12,01-08-2011 10:26,1.25,12534,Germany,15.0
5063,561911,22150,3 STRIPEY MICE FELTCRAFT,6,01-08-2011 10:26,1.95,12534,Germany,11.7
5064,561911,22668,PINK BABY BUNTING,5,01-08-2011 10:26,2.95,12534,Germany,14.75
5065,561911,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,01-08-2011 10:26,1.25,12534,Germany,15.0
5066,561911,21668,RED STRIPE CERAMIC DRAWER KNOB,12,01-08-2011 10:26,1.25,12534,Germany,15.0
5067,561911,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,01-08-2011 10:26,1.25,12534,Germany,15.0
5068,561911,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,01-08-2011 10:26,1.65,12534,Germany,9.9
5069,561911,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,01-08-2011 10:26,1.65,12534,Germany,9.9
5070,561911,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,01-08-2011 10:26,1.65,12534,Germany,9.9
5071,561911,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,01-08-2011 10:26,1.25,12534,Germany,15.0
5072,561911,22469,HEART OF WICKER SMALL,12,01-08-2011 10:26,1.65,12534,Germany,19.8
5073,561911,23321,SMALL WHITE HEART OF WICKER,12,01-08-2011 10:26,1.65,12534,Germany,19.8
5074,561911,84879,ASSORTED COLOUR BIRD ORNAMENT,8,01-08-2011 10:26,1.69,12534,Germany,13.52
5075,561911,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,01-08-2011 10:26,3.25,12534,Germany,19.5
5076,561911,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,01-08-2011 10:26,2.55,12534,Germany,15.3
5077,561911,21154,RED RETROSPOT OVEN GLOVE ,10,01-08-2011 10:26,1.25,12534,Germany,12.5
5078,561911,35810A,ENAMEL PINK COFFEE CONTAINER,12,01-08-2011 10:26,0.83,12534,Germany,9.96
5079,561911,23134,LARGE ZINC HEART WALL ORGANISER,2,01-08-2011 10:26,8.25,12534,Germany,16.5
5080,561911,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,01-08-2011 10:26,0.55,12534,Germany,13.2
5081,561911,21976,PACK OF 60 MUSHROOM CAKE CASES,24,01-08-2011 10:26,0.55,12534,Germany,13.2
5082,561911,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,01-08-2011 10:26,1.65,12534,Germany,26.4
5083,561911,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,01-08-2011 10:26,1.65,12534,Germany,19.8
5084,561911,23245,SET OF 3 REGENCY CAKE TINS,4,01-08-2011 10:26,4.95,12534,Germany,19.8
5085,561911,22196,SMALL HEART MEASURING SPOONS,12,01-08-2011 10:26,0.85,12534,Germany,10.2
5086,561911,23108,SET OF 10 LED DOLLY LIGHTS,2,01-08-2011 10:26,6.25,12534,Germany,12.5
5087,561911,22180,RETROSPOT LAMP,4,01-08-2011 10:26,9.95,12534,Germany,39.8
5088,561911,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,01-08-2011 10:26,1.65,12534,Germany,19.8
5089,561911,21197,MULTICOLOUR  CONFETTI IN TUBE,12,01-08-2011 10:26,1.65,12534,Germany,19.8
5090,561911,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,01-08-2011 10:26,0.85,12534,Germany,10.2
5091,561911,20977,36 PENCILS TUBE WOODLAND,16,01-08-2011 10:26,1.25,12534,Germany,20.0
5092,561911,22505,MEMO BOARD COTTAGE DESIGN,4,01-08-2011 10:26,4.95,12534,Germany,19.8
5093,561911,20997,ROSE DU SUD CUSHION COVER ,6,01-08-2011 10:26,4.95,12534,Germany,29.7
5094,561911,23286,BLUE VINTAGE SPOT BEAKER,8,01-08-2011 10:26,0.85,12534,Germany,6.8
5095,561911,23285,PINK VINTAGE SPOT BEAKER,8,01-08-2011 10:26,0.85,12534,Germany,6.8
5096,561911,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,01-08-2011 10:26,5.95,12534,Germany,17.85
5097,561911,22129,PARTY CONES CANDY TREE DECORATION,12,01-08-2011 10:26,0.85,12534,Germany,10.2
5098,561911,21577,SAVE THE PLANET COTTON TOTE BAG,6,01-08-2011 10:26,2.25,12534,Germany,13.5
5099,561911,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,01-08-2011 10:26,2.25,12534,Germany,13.5
5100,561911,20718,RED RETROSPOT SHOPPER BAG,10,01-08-2011 10:26,1.25,12534,Germany,12.5
5101,561911,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,01-08-2011 10:26,0.95,12534,Germany,11.4
5102,561911,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,01-08-2011 10:26,0.85,12534,Germany,10.2
5103,561911,84978,HANGING HEART JAR T-LIGHT HOLDER,12,01-08-2011 10:26,1.25,12534,Germany,15.0
5104,561911,21666,RIDGED GLASS T-LIGHT HOLDER,12,01-08-2011 10:26,0.65,12534,Germany,7.8
5105,561911,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,01-08-2011 10:26,1.25,12534,Germany,15.0
5106,561911,84946,ANTIQUE SILVER T-LIGHT GLASS,12,01-08-2011 10:26,1.25,12534,Germany,15.0
5107,561911,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,01-08-2011 10:26,1.25,12534,Germany,30.0
5108,561911,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,01-08-2011 10:26,1.25,12534,Germany,30.0
5109,561911,21500,PINK POLKADOT WRAP ,25,01-08-2011 10:26,0.42,12534,Germany,10.5
5110,561911,21498,RED RETROSPOT WRAP ,25,01-08-2011 10:26,0.42,12534,Germany,10.5
5111,561911,21499,BLUE POLKADOT WRAP,25,01-08-2011 10:26,0.42,12534,Germany,10.5
5112,561911,21735,TWO DOOR CURIO CABINET,2,01-08-2011 10:26,12.75,12534,Germany,25.5
5113,561911,21894,POTTING SHED SEED ENVELOPES,12,01-08-2011 10:26,1.25,12534,Germany,15.0
5114,561911,85161,ACRYLIC GEOMETRIC LAMP,1,01-08-2011 10:26,18.95,12534,Germany,18.95
5115,561911,22487,WHITE WOOD GARDEN PLANT LADDER,2,01-08-2011 10:26,9.95,12534,Germany,19.9
5116,561911,15058A,BLUE POLKADOT GARDEN PARASOL,2,01-08-2011 10:26,7.95,12534,Germany,15.9
5117,561911,15058B,PINK POLKADOT GARDEN PARASOL,2,01-08-2011 10:26,7.95,12534,Germany,15.9
5118,561911,22962,JAM JAR WITH PINK LID,12,01-08-2011 10:26,0.85,12534,Germany,10.2
5119,561911,84819,DANISH ROSE ROUND SEWING BOX,3,01-08-2011 10:26,4.25,12534,Germany,12.75
5120,561911,POST,POSTAGE,6,01-08-2011 10:26,18.0,12534,Germany,108.0
5121,562035,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,02-08-2011 09:29,4.95,12627,Germany,14.85
5122,562035,22617,BAKING SET SPACEBOY DESIGN,3,02-08-2011 09:29,4.95,12627,Germany,14.85
5123,562035,21358,TOAST ITS - HAPPY BIRTHDAY,12,02-08-2011 09:29,1.25,12627,Germany,15.0
5124,562035,21731,RED TOADSTOOL LED NIGHT LIGHT,12,02-08-2011 09:29,1.65,12627,Germany,19.8
5125,562035,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,10,02-08-2011 09:29,0.85,12627,Germany,8.5
5126,562035,21544,SKULLS  WATER TRANSFER TATTOOS ,12,02-08-2011 09:29,0.85,12627,Germany,10.2
5127,562035,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,02-08-2011 09:29,2.95,12627,Germany,17.7
5128,562035,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,02-08-2011 09:29,4.15,12627,Germany,24.9
5129,562035,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,02-08-2011 09:29,1.65,12627,Germany,19.8
5130,562035,84874B,BLUE TRAVEL FIRST AID KIT,10,02-08-2011 09:29,1.65,12627,Germany,16.5
5131,562035,22311,OFFICE MUG WARMER BLACK+SILVER ,6,02-08-2011 09:29,2.95,12627,Germany,17.7
5132,562035,23256,CHILDRENS CUTLERY SPACEBOY ,4,02-08-2011 09:29,4.15,12627,Germany,16.6
5133,562035,23290,SPACEBOY CHILDRENS BOWL,8,02-08-2011 09:29,1.25,12627,Germany,10.0
5134,562035,23292,SPACEBOY CHILDRENS CUP,8,02-08-2011 09:29,1.25,12627,Germany,10.0
5135,562035,22962,JAM JAR WITH PINK LID,12,02-08-2011 09:29,0.85,12627,Germany,10.2
5136,562035,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,02-08-2011 09:29,0.85,12627,Germany,8.5
5137,562035,20719,WOODLAND CHARLOTTE BAG,10,02-08-2011 09:29,0.85,12627,Germany,8.5
5138,562035,20724,RED RETROSPOT CHARLOTTE BAG,10,02-08-2011 09:29,0.85,12627,Germany,8.5
5139,562035,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,24,02-08-2011 09:29,0.39,12627,Germany,9.36
5140,562035,23346,SPACEBOY BEAKER,12,02-08-2011 09:29,1.25,12627,Germany,15.0
5141,562035,21058,PARTY INVITES WOODLAND,12,02-08-2011 09:29,0.85,12627,Germany,10.2
5142,562035,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,02-08-2011 09:29,2.95,12627,Germany,53.1
5143,562035,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,02-08-2011 09:29,2.25,12627,Germany,13.5
5144,562035,20652,BLUE POLKADOT LUGGAGE TAG ,12,02-08-2011 09:29,1.25,12627,Germany,15.0
5145,562035,21577,SAVE THE PLANET COTTON TOTE BAG,6,02-08-2011 09:29,2.25,12627,Germany,13.5
5146,562035,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,6,02-08-2011 09:29,2.1,12627,Germany,12.6
5147,562035,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,02-08-2011 09:29,0.65,12627,Germany,7.8
5148,562035,POST,POSTAGE,2,02-08-2011 09:29,18.0,12627,Germany,36.0
5149,562038,21698,MOCK LOBSTER FRIDGE MAGNET,12,02-08-2011 09:35,0.39,12633,Germany,4.68
5150,562038,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,02-08-2011 09:35,0.83,12633,Germany,9.96
5151,562038,51014L,"FEATHER PEN,LIGHT PINK",24,02-08-2011 09:35,0.39,12633,Germany,9.36
5152,562038,22303,COFFEE MUG APPLES DESIGN,6,02-08-2011 09:35,2.55,12633,Germany,15.3
5153,562038,23344,JUMBO BAG 50'S CHRISTMAS ,10,02-08-2011 09:35,2.08,12633,Germany,20.8
5154,562038,20724,RED RETROSPOT CHARLOTTE BAG,10,02-08-2011 09:35,0.85,12633,Germany,8.5
5155,562038,23200,JUMBO BAG PEARS,10,02-08-2011 09:35,2.08,12633,Germany,20.8
5156,562038,23199,JUMBO BAG APPLES,10,02-08-2011 09:35,2.08,12633,Germany,20.8
5157,562038,23204,CHARLOTTE BAG APPLES DESIGN,10,02-08-2011 09:35,0.85,12633,Germany,8.5
5158,562038,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,02-08-2011 09:35,3.25,12633,Germany,19.5
5159,562038,20718,RED RETROSPOT SHOPPER BAG,10,02-08-2011 09:35,1.25,12633,Germany,12.5
5160,562038,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,02-08-2011 09:35,4.95,12633,Germany,29.7
5161,562038,85099B,JUMBO BAG RED RETROSPOT,10,02-08-2011 09:35,2.08,12633,Germany,20.8
5162,562038,POST,POSTAGE,1,02-08-2011 09:35,18.0,12633,Germany,18.0
5163,562045,23198,PANTRY MAGNETIC  SHOPPING LIST,12,02-08-2011 10:33,1.45,12644,Germany,17.4
5164,562045,23245,SET OF 3 REGENCY CAKE TINS,4,02-08-2011 10:33,4.95,12644,Germany,19.8
5165,562045,23295,SET OF 12 MINI LOAF BAKING CASES,8,02-08-2011 10:33,0.83,12644,Germany,6.64
5166,562045,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,02-08-2011 10:33,0.83,12644,Germany,6.64
5167,562045,23296,SET OF 6 TEA TIME BAKING CASES,8,02-08-2011 10:33,1.25,12644,Germany,10.0
5168,562045,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,02-08-2011 10:33,0.55,12644,Germany,13.2
5169,562045,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,02-08-2011 10:33,1.65,12644,Germany,26.4
5170,562045,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,02-08-2011 10:33,0.55,12644,Germany,13.2
5171,562045,23319,BOX OF 6 MINI 50'S CRACKERS,6,02-08-2011 10:33,2.49,12644,Germany,14.94
5172,562045,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,02-08-2011 10:33,0.85,12644,Germany,10.2
5173,562045,22961,JAM MAKING SET PRINTED,12,02-08-2011 10:33,1.45,12644,Germany,17.4
5174,562045,22962,JAM JAR WITH PINK LID,12,02-08-2011 10:33,0.85,12644,Germany,10.2
5175,562045,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,02-08-2011 10:33,8.5,12644,Germany,17.0
5176,562045,23298,SPOTTY BUNTING,3,02-08-2011 10:33,4.95,12644,Germany,14.85
5177,562045,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,02-08-2011 10:33,3.25,12644,Germany,19.5
5178,562045,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,02-08-2011 10:33,4.95,12644,Germany,14.85
5179,562045,22979,PANTRY WASHING UP BRUSH,12,02-08-2011 10:33,1.45,12644,Germany,17.4
5180,562045,22980,PANTRY SCRUBBING BRUSH,12,02-08-2011 10:33,1.65,12644,Germany,19.8
5181,562045,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,02-08-2011 10:33,1.25,12644,Germany,15.0
5182,562045,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,02-08-2011 10:33,0.62,12644,Germany,7.44
5183,562045,22423,REGENCY CAKESTAND 3 TIER,1,02-08-2011 10:33,12.75,12644,Germany,12.75
5184,562045,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,02-08-2011 10:33,4.15,12644,Germany,16.6
5185,562045,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,02-08-2011 10:33,4.15,12644,Germany,16.6
5186,562045,23256,CHILDRENS CUTLERY SPACEBOY ,4,02-08-2011 10:33,4.15,12644,Germany,16.6
5187,562045,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,02-08-2011 10:33,4.15,12644,Germany,24.9
5188,562045,21121,SET/10 RED POLKADOT PARTY CANDLES,24,02-08-2011 10:33,1.25,12644,Germany,30.0
5189,562045,23167,SMALL CERAMIC TOP STORAGE JAR ,12,02-08-2011 10:33,0.83,12644,Germany,9.96
5190,562045,21880,RED RETROSPOT TAPE,12,02-08-2011 10:33,0.65,12644,Germany,7.8
5191,562045,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,02-08-2011 10:33,1.65,12644,Germany,19.8
5192,562045,22094,RED RETROSPOT TISSUE BOX,36,02-08-2011 10:33,0.39,12644,Germany,14.04
5193,562045,22752,SET 7 BABUSHKA NESTING BOXES,2,02-08-2011 10:33,8.5,12644,Germany,17.0
5194,562137,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,03-08-2011 10:04,0.83,12720,Germany,13.28
5195,562137,23296,SET OF 6 TEA TIME BAKING CASES,16,03-08-2011 10:04,1.25,12720,Germany,20.0
5196,562137,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,03-08-2011 10:04,0.55,12720,Germany,13.2
5197,562137,23295,SET OF 12 MINI LOAF BAKING CASES,16,03-08-2011 10:04,0.83,12720,Germany,13.28
5198,562137,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,03-08-2011 10:04,1.65,12720,Germany,26.4
5199,562137,23294,SET OF 6 SNACK LOAF BAKING CASES,16,03-08-2011 10:04,0.83,12720,Germany,13.28
5200,562137,23545,WRAP RED DOILEY,25,03-08-2011 10:04,0.42,12720,Germany,10.5
5201,562137,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,03-08-2011 10:04,2.95,12720,Germany,17.7
5202,562137,23203,JUMBO BAG DOILEY PATTERNS,10,03-08-2011 10:04,2.08,12720,Germany,20.8
5203,562137,85099F,JUMBO BAG STRAWBERRY,10,03-08-2011 10:04,2.08,12720,Germany,20.8
5204,562137,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,03-08-2011 10:04,2.08,12720,Germany,20.8
5205,562137,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,03-08-2011 10:04,0.85,12720,Germany,10.2
5206,562137,22386,JUMBO BAG PINK POLKADOT,10,03-08-2011 10:04,2.08,12720,Germany,20.8
5207,C562281,84663A,GRASS HOPPER WOODEN WALL CLOCK ,-3,04-08-2011 10:36,0.79,12476,Germany,-2.37
5208,C562281,22423,REGENCY CAKESTAND 3 TIER,-1,04-08-2011 10:36,12.75,12476,Germany,-12.75
5209,C562281,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,04-08-2011 10:36,2.95,12476,Germany,-8.85
5210,C562281,84976,RECTANGULAR SHAPED MIRROR,-2,04-08-2011 10:36,0.79,12476,Germany,-1.58
5211,C562281,23020,GLASS  SONGBIRD STORAGE JAR,-1,04-08-2011 10:36,12.5,12476,Germany,-12.5
5212,562370,22603,CHRISTMAS RETROSPOT TREE WOOD,12,04-08-2011 14:20,0.85,12626,Germany,10.2
5213,562370,22813,PACK 3 BOXES BIRD PANNETONE ,12,04-08-2011 14:20,1.95,12626,Germany,23.4
5214,562370,23311,VINTAGE CHRISTMAS STOCKING ,12,04-08-2011 14:20,2.55,12626,Germany,30.6
5215,562370,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,04-08-2011 14:20,1.25,12626,Germany,15.0
5216,562370,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,04-08-2011 14:20,4.15,12626,Germany,24.9
5217,562370,23008,DOLLY GIRL BABY GIFT SET,6,04-08-2011 14:20,14.95,12626,Germany,89.7
5218,562370,23345, DOLLY GIRL BEAKER,12,04-08-2011 14:20,1.25,12626,Germany,15.0
5219,562370,23007, SPACEBOY BABY GIFT SET,6,04-08-2011 14:20,14.95,12626,Germany,89.7
5220,562370,23346,SPACEBOY BEAKER,12,04-08-2011 14:20,1.25,12626,Germany,15.0
5221,562370,22614,PACK OF 12 SPACEBOY TISSUES,24,04-08-2011 14:20,0.29,12626,Germany,6.96
5222,562370,22551,PLASTERS IN TIN SPACEBOY,24,04-08-2011 14:20,1.65,12626,Germany,39.6
5223,562370,22615,PACK OF 12 CIRCUS PARADE TISSUES ,24,04-08-2011 14:20,0.29,12626,Germany,6.96
5224,562370,23077,DOUGHNUT LIP GLOSS ,20,04-08-2011 14:20,1.25,12626,Germany,25.0
5225,562370,21915,RED  HARMONICA IN BOX ,12,04-08-2011 14:20,1.25,12626,Germany,15.0
5226,562370,21906,PHARMACIE FIRST AID TIN,2,04-08-2011 14:20,6.75,12626,Germany,13.5
5227,562370,21558,SKULL LUNCH BOX WITH CUTLERY ,12,04-08-2011 14:20,2.55,12626,Germany,30.6
5228,562370,22327,ROUND SNACK BOXES SET OF 4 SKULLS,12,04-08-2011 14:20,2.95,12626,Germany,35.4
5229,562370,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,24,04-08-2011 14:20,2.95,12626,Germany,70.8
5230,562370,22993,SET OF 4 PANTRY JELLY MOULDS,12,04-08-2011 14:20,1.25,12626,Germany,15.0
5231,562370,22966,GINGERBREAD MAN COOKIE CUTTER,24,04-08-2011 14:20,1.25,12626,Germany,30.0
5232,562370,22897,OVEN MITT APPLES DESIGN,10,04-08-2011 14:20,1.45,12626,Germany,14.5
5233,562370,22431,WATERING CAN BLUE ELEPHANT,6,04-08-2011 14:20,1.95,12626,Germany,11.7
